quality,psnr,ssim,msssim,bpp
1.0,20.983895768545594,0.5453845934463585,0.8065228881367864,0.17383331948138298
2.0,20.986103566078533,0.545588496206478,0.8065980989177236,0.17396318151595744
3.0,21.312118439226992,0.5688676674890616,0.8190455158468124,0.18697016289893617
4.0,22.149989272769513,0.6136034462932541,0.8260114167799232,0.21048558011968085
5.0,23.228844547866476,0.640585009168921,0.8415753267377019,0.2344685006648936
6.0,24.143889330604043,0.6640149157744174,0.8663076709300368,0.25714241190159576
7.0,25.001142208359383,0.6782710727639784,0.8814455040112991,0.2796864611037234
8.0,25.657324601979962,0.7042547187169047,0.8942847566044803,0.2999501329787234
9.0,26.111058500215613,0.7165989546003099,0.9024488083995625,0.31975669049202127
10.0,26.470822152928722,0.7249225556629456,0.9092375970342316,0.3392048287898936
11.0,26.758096633720957,0.7265858719790476,0.9127821584469573,0.35746862533244683
12.0,26.96132734459848,0.7360450505974713,0.9134101755266762,0.3752960854388298
13.0,27.195766837101925,0.7439595848590538,0.9146017795333288,0.39296251662234044
14.0,27.426815939232316,0.7484788335440795,0.9199434109427654,0.40840051529255317
15.0,27.610310016829487,0.7522112882269978,0.9223061465435743,0.4248981881648936
16.0,27.845466280866816,0.758262230682718,0.9273879167637379,0.4408816073803192
17.0,27.981150012544603,0.7632450184160223,0.9304537986558911,0.45606507646276595
18.0,28.169577070679782,0.7655629844401739,0.9328737801679731,0.47139399102393614
19.0,28.288369799448358,0.7680952214254582,0.9349605694560047,0.48470744680851063
20.0,28.39899843988149,0.7716195275094108,0.9353923266061174,0.49800531914893614
21.0,28.527825391914664,0.7742150446711354,0.9361425814084815,0.5132043716755319
22.0,28.619012523718457,0.7750797741411447,0.9366397843641275,0.5269905252659575
23.0,28.727182492657974,0.7784087713441273,0.9393309939978628,0.5408442071143617
24.0,28.859172666070386,0.782195798347684,0.9417718551976203,0.554214802194149
25.0,28.933700185521506,0.7841970115263255,0.9427264304988188,0.5668321974734043
26.0,29.02314614931602,0.7860583608863901,0.9436937474580142,0.5799067071143617
27.0,29.119841136010606,0.7876595734612687,0.9445099347487934,0.5933604138962766
28.0,29.182228041952225,0.7889159147371697,0.9453366317894334,0.60791015625
29.0,29.259975331754006,0.7901698221341377,0.9454862822364453,0.6190990691489362
30.0,29.32045950926719,0.7926658706520224,0.9459218031915978,0.6320593001994681
31.0,29.40192234183246,0.7946271669789979,0.948075627036934,0.6439702460106383
32.0,29.469813410676476,0.7962124413209489,0.9487374243765659,0.6568681432845744
33.0,29.549744298528566,0.798133506620721,0.9501080488208529,0.6717035821143617
34.0,29.587222634721037,0.7990271403329587,0.9498242335962214,0.6807004238696809
35.0,29.667022983859162,0.800147198640866,0.95066506048489,0.6974578208111702
36.0,29.72206932079791,0.8015578469497125,0.9514496824722336,0.7112231964760638
37.0,29.761683351543414,0.8023311504796449,0.9517713057162928,0.719009724069149
38.0,29.81666686762141,0.804394106584463,0.9517412797998386,0.736322930518617
39.0,29.862917433710802,0.8052796583064445,0.9523001717321647,0.7475066489361702
40.0,29.914448890418647,0.8062016738043439,0.9538616187193822,0.7536309424867021
41.0,29.985326738363433,0.8081706028965511,0.9546380344724978,0.773453083444149
42.0,30.010090073275826,0.8093881679219948,0.9546350890941335,0.783203125
43.0,30.0520369136286,0.8102610723078788,0.9548877189040984,0.7935193650265957
44.0,30.127711211671713,0.8117027455033538,0.956151354593198,0.8112117686170213
45.0,30.155743582110816,0.8124176030428097,0.9564164197809797,0.8211436170212766
46.0,30.20728666019535,0.8139165964961165,0.95666725970421,0.837646484375
47.0,30.24114126204305,0.8144629622799439,0.9568218141634185,0.8446642287234043
48.0,30.266929230203203,0.8151499957633416,0.9571574209115243,0.8575361535904256
49.0,30.32915852198623,0.8168169586198634,0.9583402332185355,0.8782413563829787
50.0,30.350836898771384,0.8170620012533997,0.9583712966478449,0.8817891871675532
51.0,30.373947313193458,0.8173349469196092,0.9584198840538606,0.8854201296542553
52.0,30.442707358189104,0.8190963438153528,0.9592627175084464,0.9084992104388298
53.0,30.470582597514507,0.8198083002038615,0.9595850220383574,0.9229606466090425
54.0,30.507722218623933,0.8204881681436936,0.959753710698196,0.932388630319149
55.0,30.549041797744422,0.8213344113482308,0.9600894785716835,0.9452449717420213
