quality,psnr,ssim,msssim,bpp
1.0,25.60224112462482,0.7230839588401842,0.8434657869499439,0.13884848736702127
2.0,25.603955761106995,0.7231162038081722,0.8434813816462409,0.13887445977393617
3.0,25.80112642978428,0.7276793552443938,0.8461754856030516,0.14132625498670212
4.0,26.570099608756482,0.7265316391172042,0.8452327237509966,0.14678046043882978
5.0,27.62710469326548,0.7360711879890703,0.8532080525550075,0.1517827460106383
6.0,28.276080420581103,0.7426450658194707,0.8597978595179022,0.15682139295212766
7.0,28.92404283245822,0.7512582741140964,0.8701215280385806,0.1614808427526596
8.0,29.418555937996423,0.7576452805394132,0.8784766064514753,0.16603120844414893
9.0,29.746177217776694,0.7605856687298305,0.8786225116836327,0.1709244099069149
10.0,30.109693940130107,0.7631155559702054,0.8790504835861537,0.1760513630319149
11.0,30.41843966967877,0.76702741080813,0.8813005492405566,0.18098612034574468
12.0,30.741786784007314,0.7721154946418118,0.8878353548097695,0.1859104886968085
13.0,31.122021614145304,0.7763841309438431,0.8947426156783885,0.19102705285904256
14.0,31.31046013719393,0.7795120752430599,0.8999741790013277,0.19549430684840424
15.0,31.578822389771798,0.7841898986327722,0.9063338525414778,0.20020050698138298
16.0,31.755262267725463,0.7864159524460993,0.9096206664579269,0.2051040974069149
17.0,32.042500026972355,0.7908125432530916,0.9173577415743263,0.20969601894946807
18.0,32.18624981327163,0.7934843204798581,0.9207025576666846,0.21431391289893617
19.0,32.28734019357985,0.7947027990382799,0.9223307550961349,0.2182149684175532
20.0,32.445076660990715,0.797694868628084,0.9264633653937361,0.22257833277925532
21.0,32.56147241351996,0.7993473200413068,0.9287939330533259,0.22760139627659576
22.0,32.64479126400856,0.8008305433956525,0.9302924712745835,0.2322504571143617
23.0,32.711839984075816,0.8012785793882943,0.9301207362225168,0.23681121176861702
24.0,32.8657553659612,0.8041527415461543,0.9345868577217527,0.24169402426861702
25.0,32.93240746231085,0.8048573889556291,0.9348766819177916,0.24605738863031915
26.0,33.00604151761171,0.805718498362725,0.9356227122199101,0.2508467004654255
27.0,33.07048145481565,0.8069164176834184,0.9368533796786421,0.25543862200797873
28.0,33.14175750918216,0.8081346356765939,0.9382902991675216,0.2608356881648936
29.0,33.20524053714982,0.8088548481273725,0.9388988181564794,0.2647679105718085
30.0,33.271456584117274,0.8099018474533953,0.9404706753451378,0.2696247506648936
31.0,33.318053354747015,0.8106309555223286,0.940703484659378,0.2747517037898936
32.0,33.380588027217534,0.8117923522856243,0.9421218105752525,0.27879820478723405
33.0,33.446752394050485,0.8125662407137231,0.942392551233724,0.2847614694148936
34.0,33.53699940829283,0.8135538105771509,0.9445823773315523,0.2878677692819149
