quality,psnr,ssim,msssim,bpp
1.0,21.19880077651392,0.4532070609510129,0.725600235415301,0.16064972573138298
2.0,21.201440182057173,0.45339670313668584,0.7256770154212556,0.16082114361702127
3.0,21.416978722652473,0.47915624717770483,0.7425945782572053,0.17162566489361702
4.0,22.15307764404299,0.518115918096047,0.7692184317594548,0.1912088597074468
5.0,23.051089381069815,0.5558347756372698,0.8022545654456916,0.21418924534574468
6.0,23.685235418530542,0.5847776525731077,0.8284398989524074,0.23868122506648937
7.0,24.276453585420008,0.6146620060352369,0.8517186674227468,0.26460168716755317
8.0,24.73036425231331,0.6410377707361601,0.8700678672337184,0.29149351728723405
9.0,25.031478983818822,0.6617599797186239,0.8818806215049605,0.31878012799202127
10.0,25.308906022892373,0.6802375132108963,0.8919882615976561,0.3462121841755319
11.0,25.548668587365174,0.6958491341315329,0.8993543113182295,0.37358190658244683
12.0,25.748082797183272,0.7090909635468035,0.9046064830126778,0.39962703623670215
13.0,26.01812816105008,0.722429042836013,0.9126593052832376,0.4271266206781915
14.0,26.205624805897543,0.7320418454157287,0.9178073754528345,0.45112512466755317
15.0,26.43158794733438,0.742517281505159,0.9234230883642921,0.47617810837765956
16.0,26.60125335795656,0.7512354553247654,0.9279199246718287,0.5000207779255319
17.0,26.800342735836715,0.7595949607732081,0.9320116699153985,0.5233855551861702
18.0,26.946473516991123,0.7663176826661116,0.9348944278705374,0.5462516622340425
19.0,27.049244253605586,0.7719431581869968,0.9369228635245795,0.5663854720744681
20.0,27.199884902867506,0.7781101883921023,0.9398092664242245,0.586181640625
21.0,27.331815093009833,0.7836744209833345,0.9420716743469882,0.609120470412234
22.0,27.43648834168351,0.7882364057154976,0.9440750472461973,0.629155585106383
23.0,27.569094020089516,0.7933015412461467,0.9464140731489592,0.6490452543218085
24.0,27.696440005985185,0.7980794172229921,0.9486955199197414,0.6683323636968085
25.0,27.77947955954903,0.8015468651826092,0.949838923342646,0.6861961851728723
26.0,27.873892829854697,0.8053736395803063,0.9513261303019345,0.7053845994015957
27.0,27.97158390206784,0.8088783965469141,0.9525917704819572,0.7232691988031915
28.0,28.043344155061654,0.8123275109069285,0.953442510773509,0.7432160073138298
29.0,28.134970118333026,0.8151963472413856,0.9548195829753593,0.7585968666888298
30.0,28.20816793167885,0.8183517506220633,0.9559431453417369,0.7762736868351063
31.0,28.289551191794608,0.8213283703325498,0.9572386496002453,0.7925531914893617
32.0,28.36895944505941,0.8242038885114388,0.9581979314419371,0.8097625083111702
33.0,28.448059149586822,0.8269878963995722,0.9591849364489362,0.8284055019946809
34.0,28.510298571331685,0.8290539773922876,0.9599318908675065,0.8403580036569149
35.0,28.593392883132882,0.8317125329385031,0.9607649893062694,0.8610632064494681
36.0,28.662934649959478,0.8343187900310113,0.9615114736951406,0.8787504155585106
37.0,28.708850218704445,0.8358962168735772,0.9620376560574098,0.8885939577792553
38.0,28.787756582667896,0.8386216537655734,0.9629830597054094,0.9093926612367021
39.0,28.83969285787385,0.8403215614165577,0.9636198039121947,0.9226905335771277
40.0,28.893462272610883,0.8417925177740336,0.9641250808521002,0.9310536486037234
41.0,28.980657579547575,0.8446532671273136,0.965076041037837,0.9548547623005319
42.0,29.006236042205646,0.8456241863966739,0.9654349032939885,0.9656644780585106
43.0,29.06459117979573,0.8474886902838109,0.965874479715442,0.9793363530585106
44.0,29.150973490252035,0.8500585971368833,0.9668293812171592,0.9999636386303191
45.0,29.189111496297784,0.8512512827258293,0.9671128939328638,1.0105603806515957
46.0,29.261632317454797,0.8536701644907926,0.9679362464821875,1.0299877410239362
47.0,29.30766524497026,0.8550382325493047,0.9682423538439551,1.039800116356383
48.0,29.343061923661715,0.8561982457284651,0.9685524794865389,1.0536434092420213
49.0,29.417447223319467,0.8581833643386902,0.9693148123357821,1.0753719248670213
50.0,29.452744178133713,0.8591324571404861,0.9694648254339467,1.0813871343085106
51.0,29.488600696196066,0.8601501988668029,0.9696418697923744,1.0880308759973405
52.0,29.56495702724959,0.8621719522856353,0.9703961050085642,1.1113437084441489
53.0,29.605577439348323,0.8633477360399499,0.9707047343730367,1.1273842669547873
54.0,29.6617631138001,0.864909947512753,0.9710385174161665,1.139887383643617
55.0,29.71924624057388,0.8664533318093905,0.9715430254853737,1.1548422955452127
56.0,29.78237838285228,0.8682418736736105,0.971930933244353,1.1736670960771276
57.0,29.843583904023966,0.8697687362388051,0.9723781976837841,1.1931827626329787
58.0,29.910054623306117,0.8716251870170955,0.972824722546552,1.215815118018617
59.0,29.96320628892217,0.8729571599820991,0.9730998919112549,1.2296947722739362
60.0,30.031634272029887,0.8746672380124559,0.9735467303119617,1.2464469747340425
61.0,30.10345889723788,0.8765296602118591,0.9740384376607975,1.2706376745345744
62.0,30.16912930311699,0.8780559819584747,0.9743452747076429,1.2881742436835106
63.0,30.25211621658817,0.8800473649633038,0.9748239773383842,1.3156062998670213
64.0,30.325144938016475,0.8815579605551777,0.9753286541709016,1.3330545628324468
65.0,30.40375347173887,0.8833995261198138,0.9757657310591626,1.3601541722074468
66.0,30.494525540026967,0.8852867201220594,0.9762358854309156,1.3836020611702127
67.0,30.585444424789063,0.8872337722980639,0.9766978303404944,1.4066915309175532
68.0,30.67807187031097,0.8891782221565664,0.977199541333578,1.4399777676196808
69.0,30.76750003215261,0.8909380976961186,0.9776187151338211,1.465311253324468
70.0,30.874362678403745,0.8932162868315224,0.9781172304548278,1.5010181183510638
71.0,30.984696010014297,0.895255939113948,0.9786436873235896,1.5328602892287233
72.0,31.08317057276323,0.8971210115240194,0.978997831270601,1.559320977393617
73.0,31.191093030411302,0.8990865288616193,0.9795263371488505,1.597136801861702
74.0,31.33141562081455,0.9017037246386256,0.9801483621002559,1.6483336103723405
75.0,31.417004592558474,0.9031283320612372,0.9803770829496044,1.6640988613696808
76.0,31.57940793931532,0.9055665842317037,0.9809661134409415,1.7076701712101063
77.0,31.73927849414817,0.9084128113877834,0.9816508024897551,1.7683728806515957
78.0,31.87362344281377,0.9102823409123831,0.9820118081147321,1.8192839926861701
79.0,32.01692026504262,0.912514200030509,0.9824437894006072,1.8587776346409575
80.0,32.1941729489859,0.9149840213951452,0.9830050604560259,1.9147221991356382
81.0,32.383248605432605,0.9176956365978258,0.9835469219805489,1.9828634059175532
82.0,32.5681140014566,0.9201503136219422,0.9840561550303025,2.040750706449468
83.0,32.76609981904153,0.922771672584871,0.9846397650611948,2.123576712101064
84.0,32.97904039286058,0.9253530415438144,0.9851278193780196,2.1925074800531914
85.0,33.20949813539983,0.9280100269549254,0.9857253984568115,2.26361993018617
86.0,33.46606332376221,0.9308818104960777,0.9863037637683923,2.3692652925531914
87.0,33.72243382741281,0.9335557023265562,0.9868502257487903,2.4486577460106385
88.0,34.02352589300577,0.9365889827638169,0.9874808911738304,2.5787275598404253
89.0,34.328670551377115,0.9395183947294777,0.9880867119225503,2.681126371343085
90.0,34.692348778177106,0.9427866833276121,0.9888876365727256,2.84429022606383
91.0,35.052370395809234,0.945814360776774,0.989609864791423,2.987548828125
92.0,35.464574811733456,0.9490392230834086,0.9902887308590725,3.1372797539893615
93.0,35.90934031375881,0.9525224850254617,0.9911474217907639,3.385944772273936
94.0,36.413644768146675,0.9561961935328586,0.9920214613294775,3.6836924451462765
95.0,36.94067261548929,0.959926035323743,0.9929450603273692,4.032496675531915
96.0,37.56146900671566,0.9641648781838157,0.9940479282955992,4.483964635970745
97.0,38.20022782815659,0.9682913960795752,0.9950903965128958,5.022959607712766
98.0,38.89475706692544,0.9724625611809318,0.9961317110755044,5.714142495013298
99.0,39.63723175331949,0.976959369264461,0.9972600419034606,7.009199426529255
100.0,39.94492414995345,0.9790111090702373,0.9976930379207763,7.8984375
