quality,psnr,ssim,msssim,bpp
1.0,23.711975054813053,0.7117545738673702,0.7325300255331726,0.13728494847074468
2.0,23.712452217722056,0.7117568976267535,0.7325324023054082,0.13730572639627658
3.0,23.810606011518406,0.7183525437413789,0.7376858553225727,0.1396224650930851
4.0,25.01078806023054,0.7387195118943414,0.7647915916547258,0.14547664561170212
5.0,26.55881792792134,0.7674996034550737,0.8075860375424749,0.1515645777925532
6.0,27.52919379655433,0.7842794827261934,0.827369982926954,0.15789145611702127
7.0,28.35182985428874,0.7965586308049187,0.8411762285881673,0.16449883643617022
8.0,29.070228568925582,0.8091124711159615,0.8576182846161514,0.1710490774601064
9.0,29.63046151788685,0.8180938623416241,0.8683118823507637,0.17767723570478725
10.0,30.248427498728137,0.8294079385091989,0.8818737744004497,0.18457550698138298
11.0,30.726713571132734,0.8387699121765103,0.8919579803830477,0.1908712184175532
12.0,31.161644769704942,0.8473740655046135,0.9014274385762899,0.19689162234042554
13.0,31.737289658306274,0.8571700444881089,0.9115932392194604,0.20337952958776595
14.0,31.990406930414434,0.862760877594121,0.9173839615853429,0.20941551695478725
15.0,32.390230779802515,0.8688927849443897,0.9232459267130185,0.21561772772606383
16.0,32.64103703541129,0.8739792130916358,0.9274557410969185,0.22218355219414893
17.0,32.889705698690676,0.8780330666050103,0.9311035305903509,0.22844809674202127
18.0,33.113093950882906,0.8818512492769094,0.9346481473403797,0.23466069647606383
19.0,33.28014841720539,0.8852003812692919,0.937515061313137,0.23990192819148937
20.0,33.49569885669246,0.8889733169524159,0.9407248017222503,0.24576649767287234
21.0,33.70627287171336,0.8912034167994003,0.9429124604474612,0.25215051529255317
22.0,33.84748919963878,0.8941482020814449,0.9453001652047414,0.2583371426196808
23.0,34.041245496283324,0.897387862019511,0.9483382106562877,0.26424326795212766
24.0,34.19926119940329,0.8998589898884406,0.9505108605659265,0.27029483876329785
25.0,34.33735003444178,0.9023268331669176,0.9525354280118177,0.27579060006648937
26.0,34.482087895199086,0.9045022674202271,0.9541953085381892,0.28153569647606386
27.0,34.63813523566141,0.9066066442825624,0.9560931306959372,0.28753012799202127
28.0,34.76425007740806,0.9090985113319091,0.9580254163587211,0.2939608959441489
29.0,34.883654207875715,0.9105897516157316,0.9592116124110692,0.2984541223404255
30.0,34.992939528200765,0.9121841335055909,0.9602990140156845,0.3043498587101064
31.0,35.078999586482425,0.9135571171518491,0.9612775600542754,0.3099650930851064
32.0,35.172592902910516,0.9150290749592417,0.9622499662533742,0.3147232380319149
33.0,35.32497882030405,0.9169486175743748,0.9637340539282392,0.32174617686170215
34.0,35.417779929346366,0.9178691036976242,0.9645048280217946,0.32508622839095747
35.0,35.527794612047956,0.9194234989750173,0.9657444621295483,0.33255069813829785
36.0,35.61571358764256,0.9208983684807568,0.9667870867211832,0.3383944896941489
37.0,35.673589827412826,0.9216281402930391,0.9672774906306287,0.3418332363696808
