quality,psnr,ssim,msssim,bpp
1.0,22.71206858987815,0.6984706323731866,0.8205867822639726,0.16396077473958334
2.0,22.71371615144075,0.6984981494756534,0.8205975470231873,0.16398111979166666
3.0,22.920072682128495,0.7068063204140698,0.8255529293674938,0.16973876953125
4.0,24.212554364697002,0.7291659503369369,0.8542251445143614,0.181884765625
5.0,25.31233762594347,0.7510908093148577,0.8790773453267658,0.19472249348958334
6.0,26.06621995945655,0.7636103192229485,0.8867202701076317,0.20751953125
7.0,27.00956688242077,0.778253363149588,0.899648139993182,0.22003173828125
8.0,27.385305538126655,0.7923394092682484,0.9100424911449204,0.23215738932291666
9.0,27.624078288288402,0.8020447863172925,0.9163980978468107,0.24538167317708334
10.0,28.176587380957983,0.8096429364489047,0.9220459930425325,0.25787353515625
11.0,28.602421186780695,0.8176319522379168,0.928040134706643,0.2698974609375
12.0,28.975777198628293,0.8266909939488766,0.9369211755238354,0.2821248372395833
13.0,29.15422667106174,0.8333452912429884,0.9401565915061578,0.2954915364583333
14.0,29.34883919913076,0.8372108965236927,0.9407119456541649,0.3066813151041667
15.0,29.6828464531287,0.8437822728409966,0.9465991577370407,0.3182779947916667
16.0,29.864565232026727,0.8489958874252088,0.9504051478232665,0.32952880859375
17.0,30.014718665921713,0.8528017461860927,0.9504993214730622,0.3412679036458333
18.0,30.21846305819892,0.8562013240443238,0.9516022657501083,0.3523763020833333
19.0,30.41323423001794,0.8598402034479538,0.9553533718534407,0.36163330078125
20.0,30.557899361716004,0.8638026273983658,0.9581200113358487,0.3719278971354167
21.0,30.758226403417655,0.8664448543089445,0.9600093518552932,0.38372802734375
22.0,30.896360830274332,0.8693701900219627,0.9610241721606672,0.3930257161458333
23.0,31.024480650385847,0.8719049888348117,0.9615410690055587,0.4027303059895833
24.0,31.12894869066759,0.8746515698659509,0.963440113160074,0.4124552408854167
25.0,31.27352437823719,0.8769833874324039,0.964623642847439,0.4217732747395833
26.0,31.377292762640966,0.8789424963501612,0.9650069290397473,0.4316609700520833
27.0,31.54119811763242,0.8819159246010235,0.9677399410667841,0.4412638346354167
28.0,31.654134330132795,0.8844402702884054,0.9690660034765785,0.4510904947916667
29.0,31.745714947597,0.8861081557801816,0.9698740300190202,0.4588216145833333
30.0,31.85053231940948,0.887477799698064,0.9703159118951487,0.468017578125
31.0,31.95197912712516,0.8886048345871798,0.9703392980587187,0.4760538736979167
32.0,32.045309219053735,0.8903717736283497,0.9709929688807711,0.4847819010416667
33.0,32.15862625102041,0.8924099202758325,0.97266545482774,0.4939778645833333
34.0,32.23701977463549,0.8934747824133429,0.9733577954735412,0.4999796549479167
35.0,32.364640510150494,0.895107382647395,0.9741678010785614,0.5106201171875
36.0,32.45785465542918,0.8965188389772979,0.974665804920455,0.5196329752604166
37.0,32.517182634932894,0.8973214190045975,0.9748653863060454,0.52520751953125
38.0,32.5865068292575,0.8988062624894599,0.9756475048188057,0.5352579752604166
39.0,32.68270285483675,0.9001208717767425,0.976217824238848,0.54266357421875
40.0,32.73493578951798,0.9006619664859731,0.9763025298873039,0.5462849934895834
41.0,32.83321970266768,0.9024159510000361,0.9770585538292006,0.5577189127604166
42.0,32.88095012346645,0.9030347447840444,0.977316047969092,0.5631917317708334
43.0,32.945613003050234,0.9039593295623062,0.9774825352590164,0.5695393880208334
44.0,33.057193645861325,0.9054665659320872,0.9781234575809424,0.57958984375
45.0,33.099225036905715,0.90612667558932,0.9782998515972992,0.5859375
46.0,33.19561272361917,0.9072766441065356,0.9783906712652106,0.5954996744791666
47.0,33.24736822163295,0.9078344025543563,0.9785127281604771,0.59979248046875
48.0,33.28934136123732,0.908460497397468,0.9786984998363725,0.6065877278645834
