quality,psnr,ssim,msssim,bpp
1.0,21.689431285481668,0.4870997324537223,0.6353847147357655,0.15932210286458334
2.0,21.690859587067482,0.4872624734802189,0.6354633562280793,0.15936279296875
3.0,21.837170758388478,0.504492667274772,0.6487286820543003,0.1651611328125
4.0,23.015887449676676,0.5432851349849226,0.70057708624419,0.17873128255208334
5.0,24.18244569322046,0.5810360497251668,0.7548175671845977,0.1953125
6.0,24.887162244968057,0.6133586427784182,0.7942337556597138,0.21376546223958334
7.0,25.455363714212957,0.6373628515346005,0.814448913039621,0.233154296875
8.0,25.893687806895265,0.6597347140989421,0.8337133934922102,0.2529296875
9.0,26.285562879884612,0.6770619560287571,0.8459278618474194,0.2737019856770833
10.0,26.634548740713242,0.695068607183566,0.8606757844363054,0.2939249674479167
11.0,26.929714866710324,0.7085900336442195,0.8693667274421908,0.31390380859375
12.0,27.198689674351435,0.7209837937737072,0.8770531189403323,0.3334554036458333
13.0,27.502014065909208,0.7326831025166434,0.8865073014595098,0.3551228841145833
14.0,27.70799541273442,0.7433380187192632,0.8938322970584839,0.3720499674479167
15.0,27.916165252555682,0.7528045999302738,0.8996802469345963,0.3920491536458333
16.0,28.154975100615935,0.7622535299646844,0.9069102089666172,0.4108683268229167
17.0,28.36538410150134,0.7712447318049144,0.9131582509449041,0.4293212890625
18.0,28.54274498503122,0.7794089099335957,0.9188003410828799,0.44769287109375
19.0,28.688154824880225,0.7848316281001515,0.9214866485126741,0.4640299479166667
20.0,28.865066839876814,0.7904981529642084,0.92560599043287,0.4793701171875
21.0,29.028678265079876,0.7965368614782928,0.9289760287230725,0.4975382486979167
22.0,29.164690198524184,0.8017958702600761,0.9320221428292287,0.5130208333333334
23.0,29.293547943067182,0.8063384902784518,0.9344187949711108,0.52972412109375
24.0,29.447202090098653,0.8109403749924171,0.937551397259151,0.5458170572916666
25.0,29.553395566798937,0.8146925909240926,0.9391517690519388,0.5603230794270834
26.0,29.665642663635822,0.8186919200630399,0.9410148605033983,0.5760294596354166
27.0,29.797550234248252,0.8230927732981153,0.9436238976548742,0.59100341796875
28.0,29.88963102255694,0.8263194807195742,0.9447208707176463,0.6081949869791666
29.0,29.989434552894693,0.829072353602703,0.9463259086046444,0.62091064453125
30.0,30.098730252052643,0.8324947591473016,0.9482256644432852,0.6355387369791666
31.0,30.175183817915965,0.8352400318716189,0.9495107832159789,0.6494547526041666
32.0,30.270935808685273,0.8380976972002961,0.9507679387373037,0.66363525390625
33.0,30.37808230909392,0.841511730083173,0.9525423636530971,0.6808268229166666
34.0,30.452284011058527,0.8434132790298388,0.9534603015938757,0.6908162434895834
35.0,30.55394201082143,0.8459484861262035,0.9544747782540769,0.7071736653645834
36.0,30.643299125885445,0.8486205863427531,0.9554591058770002,0.7223917643229166
37.0,30.697850713809615,0.8499151602483358,0.9561671147345177,0.7302042643229166
38.0,30.78217775725466,0.8527303864173447,0.9570572737261029,0.7486368815104166
39.0,30.85012237958564,0.8545430377683134,0.9579849035666393,0.7609049479166666
40.0,30.911717489761983,0.8558621672293012,0.9588606872667947,0.7672119140625
41.0,31.017633632734594,0.8588934548171171,0.9599508554132589,0.7875773111979166
42.0,31.071454539202815,0.8605211538419152,0.9608982016270439,0.7962239583333334
43.0,31.13847705127203,0.862343227983921,0.9613631996904272,0.8070271809895834
44.0,31.243193772059907,0.8648733931405134,0.962550665967075,0.8246663411458334
45.0,31.28304339790065,0.8659715567006705,0.9629410093682279,0.8330485026041666
46.0,31.380254125155254,0.8681936236549332,0.964090930979554,0.8490397135416666
47.0,31.432730818105203,0.8694892543224831,0.9644728986056856,0.8565877278645834
48.0,31.47220745279592,0.8705731855657374,0.9648671574106604,0.86773681640625
49.0,31.569528812816156,0.8732646745035901,0.9662252249926172,0.88751220703125
50.0,31.60312520762436,0.8739337751498204,0.9663284281626526,0.8912760416666666
51.0,31.637759363503307,0.8746603203742108,0.9664548134577008,0.8946736653645834
52.0,31.74114049659327,0.8770622184445247,0.9678444231494608,0.9172770182291666
53.0,31.782823479879486,0.8780469123812183,0.9681536152296717,0.92974853515625
54.0,31.844710349411855,0.879376114302132,0.9685112522953303,0.9396158854166666
55.0,31.909605503641714,0.8805529961989794,0.9690103138731027,0.9527587890625
56.0,31.98282054234916,0.8824103382727572,0.9695560605814518,0.9687703450520834
57.0,32.05667473105368,0.8840074327517874,0.9702925289440253,0.98468017578125
58.0,32.132555631024104,0.8857195681228865,0.970987256530611,1.0039265950520833
59.0,32.18271894141851,0.8867756933708629,0.9712494098651353,1.0146687825520833
60.0,32.26655111308134,0.8883862925357738,0.9719368318457002,1.0290323893229167
61.0,32.34777635916599,0.8898185429143517,0.9724797245867807,1.0501505533854167
62.0,32.413172506629245,0.8911405837909058,0.972833981413839,1.0630900065104167
