quality,psnr,ssim,msssim,bpp
1.0,21.446258129992586,0.5844991309527698,0.7102896885354798,0.18208821614583334
2.0,21.450286134405697,0.5847382491153472,0.7103565747926744,0.18214925130208334
3.0,21.642013500337946,0.5951900071253785,0.7173744086874606,0.18880208333333334
4.0,22.95347515514812,0.617933403414309,0.7540952068290071,0.20245361328125
5.0,24.22093285519476,0.650193447467453,0.7982775345634833,0.21915690104166666
6.0,24.88968260851835,0.6715506266535344,0.8164535497341325,0.23569742838541666
7.0,25.444144367761595,0.6894178345236047,0.8331643195499869,0.2545166015625
8.0,25.929801749467714,0.7075696266295223,0.8497291641268733,0.2720947265625
9.0,26.36183051155903,0.7236115381881429,0.862546969712508,0.29150390625
10.0,26.780958143648856,0.7392924905164748,0.8792544611618064,0.3098347981770833
11.0,27.124584554927225,0.7524635752319795,0.8900446353161247,0.3290201822916667
12.0,27.472766839821272,0.7648396085356223,0.9002110553358679,0.347412109375
13.0,27.817534705215706,0.7765813413914362,0.9088528537435913,0.3665364583333333
14.0,28.033209166059088,0.7843912278411334,0.9112853039277149,0.3827718098958333
15.0,28.303870580643608,0.7940204517655282,0.9207941510554939,0.4013671875
16.0,28.52181476964656,0.8006167085828451,0.9248291275617931,0.4183553059895833
17.0,28.738311393892584,0.8083326971168793,0.930719251842473,0.4354044596354167
18.0,28.96388314138212,0.814818184194578,0.9349273586802256,0.45208740234375
19.0,29.116512647425804,0.819590844934572,0.9374033730117045,0.4673868815104167
20.0,29.275443996895483,0.8249188020838499,0.9400667613106058,0.4821370442708333
21.0,29.462822966406414,0.8296726696960973,0.9427874791666424,0.4997355143229167
22.0,29.61216853654502,0.8341607353403546,0.9452760213880002,0.51446533203125
23.0,29.76786320146488,0.8386320155898713,0.9482003320904945,0.53021240234375
24.0,29.899816627660066,0.8427924794496912,0.950040665683642,0.5450032552083334
25.0,30.03875516613808,0.8461548421131923,0.9518620730216325,0.5594075520833334
26.0,30.15196573269559,0.8495862279647164,0.9534852267535335,0.5739949544270834
27.0,30.304346333941492,0.852765632777615,0.9555377364127248,0.5879923502604166
28.0,30.410193059460468,0.8562446436514519,0.9573551089054345,0.603515625
29.0,30.515171588312956,0.8586360119155908,0.9580052275422535,0.6155192057291666
30.0,30.624247638801535,0.8613831983503402,0.9589562420528713,0.62872314453125
31.0,30.73005932755777,0.8638454346844088,0.961051406194079,0.6423543294270834
32.0,30.82974906669305,0.8660649892695833,0.9618605863326734,0.6554158528645834
33.0,30.945104833195337,0.8686447159739017,0.9630934701305703,0.6698201497395834
34.0,31.0411212366686,0.8703483876317905,0.9641578667642166,0.6771036783854166
35.0,31.151375622128437,0.8728243615308869,0.9652185933038719,0.6947021484375
36.0,31.254944155655252,0.8750834001284319,0.9661923777455771,0.7084757486979166
37.0,31.31313285684819,0.8762819344096634,0.9666008008455932,0.716552734375
38.0,31.41661286114347,0.8788878349867241,0.9674196827657463,0.73236083984375
39.0,31.488986535846387,0.8803635482658394,0.9682240548157811,0.7427571614583334
40.0,31.561988591902008,0.881493120978861,0.9690522350697893,0.7486979166666666
41.0,31.67989730089049,0.8839517264326782,0.9700322560184178,0.7671305338541666
42.0,31.730653895452722,0.8851723613879865,0.9707558191685743,0.7765299479166666
43.0,31.804671512880105,0.8864313878379021,0.9710359618110457,0.785888671875
44.0,31.90867121661622,0.888240611981229,0.9718962056380277,0.80120849609375
45.0,31.95772773334632,0.8893216917011504,0.9722099215332248,0.81103515625
46.0,32.05614084042986,0.8912397343482324,0.9730479028579099,0.8272908528645834
47.0,32.111495194561236,0.8921764541862954,0.9732035958824793,0.8330281575520834
48.0,32.16049849744162,0.8932128832252948,0.9735584892006593,0.84490966796875
49.0,32.26402064434413,0.8953008546702027,0.9746172656374963,0.8617757161458334
50.0,32.30616245615964,0.8959501795939451,0.9746957458903108,0.8658854166666666
51.0,32.34833051474996,0.8965327948665656,0.974773694549286,0.8692830403645834
52.0,32.453169735177134,0.8982599939747106,0.9759038076472631,0.8891805013020834
53.0,32.507008018068916,0.8993655365614691,0.9762708001317303,0.9015909830729166
54.0,32.573795060683906,0.900268799942333,0.9764179249069711,0.9087117513020834
55.0,32.63738685290578,0.9013966500906033,0.9768355956951194,0.9200236002604166
56.0,32.71373089446706,0.9027896989887837,0.9771497647110561,0.9342041015625
57.0,32.792164201227585,0.9041346793469635,0.9777565123817222,0.948486328125
58.0,32.87889425983057,0.9053938754298597,0.9782452017016449,0.9660441080729166
59.0,32.93746954201,0.9063779163692471,0.9784254674955544,0.97625732421875
60.0,33.022868392131215,0.9077430689732773,0.9789523248479393,0.9889322916666666
61.0,33.11341281046022,0.9091069651840842,0.9793928736555725,1.0080159505208333
62.0,33.18578406661746,0.9100891537338681,0.9796095967399904,1.018798828125
63.0,33.279419480422575,0.9116232519757799,0.9801812080731832,1.0406087239583333
64.0,33.360195492964884,0.9129531729518291,0.9807126789827865,1.0538533528645833
65.0,33.44528854564467,0.9144015543638998,0.9811509739475749,1.0752360026041667
66.0,33.54901303587524,0.9157824807971542,0.9816372797282055,1.0923055013020833
67.0,33.65309939539435,0.9173064724425056,0.9821287438367593,1.11041259765625
68.0,33.7507802278316,0.9186400822420754,0.9824762993964496,1.13751220703125
69.0,33.84609032343717,0.9199213893465089,0.9829254575189875,1.1578369140625
70.0,33.96961097062213,0.9218004463831582,0.9834274317711635,1.1851806640625
71.0,34.09006974677746,0.9233724812091131,0.9840270243832586,1.2101847330729167
72.0,34.191562710160966,0.9246989776477618,0.9842821247514913,1.2310994466145833
73.0,34.306503367541175,0.9261090619106803,0.9848880523659355,1.26123046875
74.0,34.46941950785669,0.928431377065646,0.9856716301191454,1.3051350911458333
75.0,34.54902105031746,0.9293300222099679,0.9857699001580916,1.3156534830729167
76.0,34.71257921173444,0.9310094599186814,0.9862370636149542,1.34869384765625
77.0,34.9042130737985,0.9336634278685144,0.9871074202222053,1.4012654622395833
78.0,35.03198462149613,0.9350222630437974,0.9873082642370624,1.4406941731770833
79.0,35.17672855557826,0.9365527198131048,0.9875611421898514,1.47265625
80.0,35.36890418807922,0.9386299475820191,0.9882060363728137,1.51849365234375
81.0,35.57739854495338,0.9409526964139361,0.9886540403493654,1.5764567057291667
82.0,35.77025483255703,0.9427391074905337,0.9890997452459732,1.6246337890625
83.0,35.98161590559012,0.9448891113103445,0.9896017958787899,1.69793701171875
84.0,36.20937743259327,0.947020758552676,0.9900437085696078,1.7525838216145833
85.0,36.47230176334433,0.9492996810732569,0.9906562596053776,1.8112996419270833
86.0,36.749456546465716,0.951634160641642,0.9911030273982009,1.90216064453125
87.0,37.0246885285615,0.9538210866695184,0.9915678890221983,1.96832275390625
88.0,37.37622329080373,0.956464892537035,0.9920742325949009,2.0802408854166665
89.0,37.71359906311697,0.9587631633233354,0.9924409453105317,2.166748046875
90.0,38.1281875439536,0.9615254231733701,0.9930543475947803,2.3126220703125
91.0,38.557882257464556,0.9641175017033902,0.9935824328628607,2.4370930989583335
92.0,39.047415290651,0.966765446905829,0.9939761543154689,2.56549072265625
93.0,39.60416780998592,0.969650917231761,0.9944840492346252,2.7847493489583335
94.0,40.26934698472074,0.9727276365138161,0.9950185306916719,3.0606892903645835
95.0,40.96847943031129,0.9757029484535957,0.9955366702340197,3.3806966145833335
96.0,41.89472669520063,0.9793417641422243,0.9962196799819347,3.8134765625
97.0,42.898894946743155,0.9828983793013165,0.9967885931480316,4.292867024739583
98.0,44.21313969417845,0.9868759603025055,0.9974395267506927,4.893025716145833
99.0,46.03347407218141,0.991342082212041,0.9983414890676489,5.981831868489583
100.0,47.192300212142584,0.9937197680938459,0.998861757851524,6.79974365234375
