quality,psnr,ssim,msssim,bpp
1.0,20.883017499937356,0.5021322545201813,0.670228488411963,0.17045084635416666
2.0,20.883985029173612,0.5021307391366913,0.6702329748071644,0.17045084635416666
3.0,21.04556029141603,0.5232241811484412,0.6859644084073869,0.17836507161458334
4.0,21.99668315271341,0.5672532929924748,0.7394999323925604,0.19978841145833334
5.0,22.961066666460788,0.6000948422083886,0.7744706745921485,0.224609375
6.0,23.668930022461726,0.6360666295712744,0.8058525680441964,0.2516682942708333
7.0,24.283033036179916,0.6632301534729712,0.8293844241138005,0.277587890625
8.0,24.800761244942173,0.6849903621243376,0.8447675316640716,0.3034464518229167
9.0,25.22912686220224,0.7054636115312385,0.8588486281919275,0.3301595052083333
10.0,25.64095088430996,0.7247120031148749,0.8759215781401798,0.3553466796875
11.0,25.967198204192258,0.7405013336717111,0.889473862568566,0.3802897135416667
12.0,26.292931064598456,0.7540020154231851,0.8991087123321279,0.40411376953125
13.0,26.654541139696697,0.7673354727561682,0.9087260116243936,0.42742919921875
14.0,26.88498892609461,0.7774012573306001,0.9160507122127223,0.4475504557291667
15.0,27.140231067920876,0.787943214532708,0.9237571171136335,0.46978759765625
16.0,27.35478984218396,0.7958860742820925,0.9289972937689018,0.4902750651041667
17.0,27.563511683778152,0.8025673516912399,0.9322849606402125,0.5112508138020834
18.0,27.765357482450142,0.8098819486036386,0.9365969974848692,0.5325113932291666
19.0,27.927945300545236,0.8157372984166603,0.9404787830815641,0.55023193359375
20.0,28.078673943704082,0.821008300012577,0.9430193327715021,0.5672607421875
21.0,28.247280294696957,0.8265689934347341,0.9458418305521472,0.5870768229166666
22.0,28.393360408858392,0.8304996124709628,0.9478710083743797,0.6060384114583334
23.0,28.551055628779217,0.8350790472888342,0.9500411112172383,0.6245930989583334
24.0,28.662024105313854,0.8393211086883223,0.9510478817273915,0.6426798502604166
25.0,28.79083687782769,0.8436653868751779,0.9533124093713532,0.6585286458333334
26.0,28.92689693143584,0.8482787736779226,0.9558816731538794,0.6755574544270834
27.0,29.05787862397828,0.851805965877474,0.9571988696274237,0.6930135091145834
28.0,29.173991185106388,0.8551164750620508,0.9590596103876717,0.7111612955729166
29.0,29.28571944252683,0.8581782285829468,0.9604179279104456,0.7247314453125
30.0,29.381388334008925,0.8611263681433309,0.9611892583725101,0.7397054036458334
31.0,29.47762694369384,0.8637153829862401,0.9620584735504213,0.7552286783854166
32.0,29.590792541090757,0.8667242098356773,0.9630135628623351,0.7712809244791666
33.0,29.699040754123263,0.8697665342449478,0.9648297902531079,0.7889404296875
34.0,29.789874742101166,0.8718881075077477,0.9660675230197459,0.7999267578125
35.0,29.908874106132938,0.874829935359729,0.9676346096325096,0.8182373046875
